id,URL,Nome,Informação,Classificação_da_água,Coordenadas,Nome da Praia,Região,Concelho,Categoria,Qualidade da água,Vigilancia,Posto de socorro,Sanitarios,Duche,Recolha lixo,Limpeza praia,Painel informativo,Apoio balnear,Apoio à praia,Estacionamento,Bandeira Azul,Acessível,Cadeira anfíbia,Ondas especiais,Obras em curso,Risco de derrocada
8979630360,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630360,Porto de Mós,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0852,-8.68868",Porto de Mós,ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630568,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630568,Amoreira - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.35213,-8.84501",Amoreira - Mar,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630006,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630006,Silvalde,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"40.99028,-8.6475",Silvalde,NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630436,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630436,Falésia Alfamar,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08335,-8.15912",Falésia Alfamar,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
8979630192,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630192,Bitetos,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 8 setembro",Aceitável,"41.0721,-8.26047",Bitetos,NORTE,MARCO DE CANAVESES,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não
8979629880,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629880,Poço Velho,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08036,-8.14945",Poço Velho,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
10174971004,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10174971004,Quarteira Central,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0652,-8.0986",Quarteira Central,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979629832,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629832,Belharucas,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.09062,-8.18341",Belharucas,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979629934,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629934,Lada II,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.388323,-8.774941",Lada II,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629882,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629882,Rocha Baixinha - Poente,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.0783,-8.14252",Rocha Baixinha - Poente,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630752,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630752,Fragosinho,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.394121,-8.777543",Fragosinho,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
8979629930,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629930,Hotel,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.391825,-8.775282",Hotel,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630218,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630218,Peneco,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08642,-8.25247",Peneco,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim
8979629774,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629774,Castelo do Queijo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Aceitável,"41.16806,-8.69028",Castelo do Queijo,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630244,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630244,Estela,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.44306,-8.77972",Estela,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630146,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630146,"Seca (Marbelo, Pop Norte e Pop Sul)","Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"41.014203,-8.64497","Seca (Marbelo, Pop Norte e Pop Sul)",NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não
8979629958,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629958,Salgueira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.382497,-8.771289",Salgueira,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630792,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630792,Redonda/Leixão,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.378061,-8.768808",Redonda/Leixão,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630036,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630036,S. Pedro do Estoril,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.69317,-9.369004",S. Pedro do Estoril,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979629904,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629904,Torre,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.675494,-9.322998",Torre,TEJO,OEIRAS,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
9636731692,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731692,Meia Praia Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10478,-8.665233",Meia Praia Poente,ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979629894,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629894,Oura - Leste,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08512,-8.22265",Oura - Leste,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630390,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630390,Galé - Leste,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08014,-8.31599",Galé - Leste,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630472,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630472,Carcavelos Nascente,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.680245,-9.337261",Carcavelos Nascente,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629966,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629966,Quarteira Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0629,-8.0925",Quarteira Nascente,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630500,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630500,Arrifes,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07595,-8.27733",Arrifes,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630718,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630718,Avencas,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.687746,-9.359926",Avencas,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
9632354738,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9632354738,Ponte da Barca,"Época Balnear 2025, estado : Não iniciou, calendario : de 29 junho a 14 setembro",Aceitável,"41.809875,-8.416784",Ponte da Barca,NORTE,PONTE DA BARCA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não
8979630850,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630850,Maria Luísa,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08897,-8.20083",Maria Luísa,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979629928,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629928,Beijinhos,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.387869,-8.775087",Beijinhos,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630304,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630304,Camilo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Boa,"37.08736,-8.66839",Camilo,ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11700071934,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11700071934,Praia de Oriola,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Sem classificação,"38.31445,-7.862403",Praia de Oriola,ALENTEJO,PORTEL,Praia Interior,Água desaconselhada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
8979630778,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630778,Algodio ou do Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"38.967,-9.420266",Algodio ou do Norte,TEJO,MAFRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
9636731678,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731678,Fonte da Telha Centro,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.571829,-9.195819",Fonte da Telha Centro,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979629812,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629812,Pego,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 28 setembro",Excelente,"38.292578,-8.777506",Pego,ALENTEJO,GRÂNDOLA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630456,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630456,Cascalheira - Secarias,"Época Balnear 2025, estado : Não iniciou, calendario : de 16 junho a 7 setembro",Excelente,"40.246178,-8.037224",Cascalheira - Secarias,CENTRO,ARGANIL,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630060,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630060,Vieirinha - Vale de Figueiros,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"37.895564,-8.796734",Vieirinha - Vale de Figueiros,ALENTEJO,SINES,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630388,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630388,Vale do Mondego,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Boa,"40.608301,-7.299842",Vale do Mondego,CENTRO,GUARDA,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630104,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630104,Praia do Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.649979,-9.245629",Praia do Norte,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
9636731680,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731680,Fonte da Telha Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.562977,-9.192107",Fonte da Telha Sul,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979629990,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629990,Pego Fundo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 14 setembro",Boa,"37.47199,-7.47713",Pego Fundo,ALGARVE,ALCOUTIM,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não
8979629866,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629866,Foz do Arelho - Lagoa,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.42855,-9.2235",Foz do Arelho-Lagoa,TEJO,CALDAS DA RAINHA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630004,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630004,Carvalhal (Odemira),"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.499891,-8.790684",Carvalhal (Odemira),ALENTEJO,ODEMIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629964,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629964,Foz do Lizandro - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"38.942401,-9.416456",Foz do Lizandro-Mar,TEJO,MAFRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630530,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630530,Pomares,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Aceitável,"40.27008,-7.893146",Pomares,CENTRO,ARGANIL,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não
8979630822,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630822,São Torpes,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 30 setembro",Excelente,"37.925464,-8.806458",São Torpes,ALENTEJO,SINES,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630098,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630098,Porto da Calada,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.032735,-9.418998",Porto da Calada,TEJO,MAFRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979629884,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629884,Almograve Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.652347,-8.80195",Almograve Norte,ALENTEJO,ODEMIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
10146368824,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368824,Rebolim,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"40.1801,-8.41751",Rebolim,CENTRO,COIMBRA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não
10686881400,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10686881400,Albergaria dos Fusos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.288461,-7.918023",Albergaria dos Fusos,ALENTEJO,CUBA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não
8979630616,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630616,Alteirinhos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.518636,-8.787103",Alteirinhos,ALENTEJO,ODEMIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim
8979630510,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630510,Sereia,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.601365,-9.210949",Sereia,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630112,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630112,Mourão,"Época Balnear 2025, estado : Não iniciou, calendario : de 13 junho a 14 setembro",Excelente,"38.368593,-7.353155",Mourão,ALENTEJO,MOURÃO,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630374,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630374,S. Lourenço,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.012073,-9.422018",S. Lourenço,TEJO,MAFRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630046,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630046,Praia do Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.434914,-9.22941",Praia do Mar,TEJO,CALDAS DA RAINHA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630862,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630862,Poço do Lagar,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Aceitável,"40.28784,-7.70788",Poço do Lagar,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
10146368820,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368820,Peneda Talhada,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Boa,"40.23663,-8.05132",Peneda Talhada,CENTRO,ARGANIL,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979629824,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629824,Grande de Porto Covo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"37.855819,-8.79344",Grande de Porto Covo,ALENTEJO,SINES,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630344,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630344,Morgavel,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"37.907431,-8.798503",Morgavel,ALENTEJO,SINES,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
9632354760,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9632354760,Cinco Reis,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"38.011075,-7.935114",Cinco Reis,ALENTEJO,BEJA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630452,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630452,Praia Fluvial de Monsaraz,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 14 setembro",Excelente,"38.434643,-7.350832",Praia Fluvial de Monsaraz,ALENTEJO,REGUENGOS DE MONSARAZ,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
10146368812,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368812,Área Recreativa e de Lazer das Azenhas d'El Rei,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 14 setembro",Excelente,"38.54642,-7.304083",Área Recreativa e de Lazer das Azenhas D'El Rei,ALENTEJO,ALANDROAL,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630138,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630138,Quinta do Barco,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 7 setembro",Excelente,"40.70833,-8.36111",Quinta do Barco,CENTRO,SEVER DO VOUGA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não
8979630496,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630496,Ouro,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.443076,-9.10665",Ouro,ALENTEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
